UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Fort Lauderdale_Lu Deaner Park,0.000188339,0.000143525,9.22E-05,3.45E-05,9.69E-05,0,0.000139026,6.67E-05,5.62E-06,2.38E-05,3.32E-05,1.67E-05,4.95E-05,0,4.19E-07,2.72E-05,0.000100241,0,0.004407895,-0.004407895,0.000594559,-0.000594559,0.000341787,-0.086918323,1,area
Fort Lauderdale_Mangurian Park-Coral Ridge Country Club,0.001245656,0.000348677,0.001466881,2.76E-05,0.000537624,0,0.000591741,0.000344749,6.03E-05,0.00019587,3.71E-05,1.84E-05,2.18E-05,0,0,1.67E-05,0.00073912,0.041666667,0.045,-0.003333333,0.041599445,6.72E-05,0.000306453,0.04750201,1,grassland
Fort Lauderdale_Middle River Terrace Park,1.02E-05,5.59E-06,3.04E-06,0,1.11E-05,0,9.42E-06,1.30E-05,0,2.20E-07,1.86E-08,8.09E-08,6.95E-08,0,1.07E-05,1.01E-06,1.40E-05,0,0.000202703,-0.000202703,2.70E-05,-2.70E-05,4.04E-06,0.187665561,1,Biodiversity
Fort Lauderdale_Mills Pond Park,4.94E-05,0.000218989,7.91E-05,0,0.000149397,0,0.001368313,0.001946429,0,0.000279835,1.13E-05,7.20E-05,8.23E-06,0.001514403,0,0,0.001435332,0,0.002525253,-0.002525253,0.0005,-0.0005,0.000954605,-0.159844649,1,mean_ndwi
Fort Lauderdale_Northfork Riverfront Park,0.000595405,0.001993324,0.00057703,1.24E-05,0.000273337,0,0.004697365,0.00475063,0.000387867,0.000150777,0.00010319,0.000137701,0.00021407,0.006377138,0,1.79E-06,0.001216073,0,0.017879544,-0.017879544,0.002492848,-0.002492848,0.001130728,-0.059576645,1,Nature_Preserve
Fort Lauderdale_Osswald Park,0.000100235,0.000511758,0.000328042,0,0.000202479,0,0.001681217,0.003488046,8.82E-05,0.001523663,6.17E-06,7.41E-05,0.000367137,0.003506173,0,0.000124143,0.004425632,0,0,0,0.000962963,-0.000962963,0.001009091,-0.22604522,1,Biodiversity
Fort Lauderdale_Palm Aire Village Park,7.46E-06,8.00E-06,2.42E-06,0,1.19E-06,0,5.49E-06,6.61E-06,0,5.16E-06,9.93E-08,5.51E-09,1.40E-07,6.11E-06,0,0,5.32E-06,0,0.0064,-0.0064,3.84E-05,-3.84E-05,5.76E-06,-1.109847279,5,tree
Fort Lauderdale_Peter Feldman Park,3.75E-06,2.59E-06,2.82E-06,0,0,0,4.78E-07,1.66E-06,0,1.66E-07,1.05E-07,0,4.46E-07,0,2.59E-06,3.44E-06,4.18E-07,0,0,0,4.03E-05,-4.03E-05,7.01E-05,-0.014034761,1,area
Fort Lauderdale_Riverland Park,0.000226202,0.0004894,3.53E-05,0,1.92E-05,0,0.000320274,0.002575456,0.000194002,0.000196902,2.43E-05,5.20E-05,3.58E-05,0.000608401,0,1.65E-05,0.000404776,0,0,0,0.000208333,-0.000208333,0.001166,-0.119360086,1,mean_ndwi
Fort Lauderdale_Riverland Preserve,4.43E-06,2.31E-06,8.73E-06,7.18E-07,7.92E-06,0,5.01E-06,7.44E-06,2.13E-07,1.54E-06,4.89E-06,8.52E-08,0,1.99E-07,0,8.62E-06,7.44E-06,0,0.000928793,-0.000928793,9.66E-05,-9.66E-05,0.000313276,-0.026958345,1,grassland
Fort Lauderdale_Riverland Woods Park,0.001173164,0.001381609,0.001853653,1.97E-07,5.63E-05,0,0.000138278,0.000765257,2.98E-06,2.08E-05,8.47E-06,0.000213309,0.000133649,0.000121017,0.000500839,1.86E-05,0.00049414,0,0.015188298,-0.015188298,0.001727918,-0.001727918,0.000414144,-0.401895168,1,grassland
Fort Lauderdale_Sailboat Bend Preserve,0.003017814,0.004598596,0.000223362,6.31E-06,0.00034444,0,0.006857604,0.005565004,0.000133577,2.32E-05,0.000822677,0.000129699,0,0.006418808,0,2.85E-05,0.001032535,0.125,0.011290323,0.113709677,0.1093702,0.0156298,0.001353018,-0.267879734,1,mean_ndvi
Fort Lauderdale_Smoker Park,2.43E-05,1.03E-05,4.40E-06,8.36E-07,0.000148403,0,4.99E-05,4.63E-05,8.67E-08,8.89E-07,5.83E-07,9.46E-06,8.05E-07,0,1.58E-07,2.11E-07,0.000159823,0,5.63E-05,-5.63E-05,8.63E-05,-8.63E-05,0.001108155,-0.037270839,1,Biodiversity
Fort Lauderdale_Snyder Park,3.68E-06,4.70E-06,6.26E-08,1.75E-06,2.83E-06,0,2.77E-06,1.49E-06,0,4.54E-08,2.01E-06,6.00E-07,1.16E-06,0,0,4.92E-08,6.09E-06,0.002012072,0,0.002012072,0.001974521,3.76E-05,2.13E-05,-0.011730488,1,Biodiversity
Fort Lauderdale_South Intracoastal Park,5.53E-05,1.03E-05,6.66E-05,7.56E-06,7.92E-08,0,0.000182217,0.000158214,2.90E-05,2.39E-05,2.10E-06,1.16E-05,9.78E-06,0,4.38E-07,1.54E-07,7.39E-05,0,0.006218008,-0.006218008,0.001247271,-0.001247271,4.01E-05,-0.308965213,1,mean_ndvi
Fort Lauderdale_South Middle River Park,1.46E-07,2.35E-07,7.73E-07,0,1.69E-06,0,1.52E-06,2.78E-06,0,0,0,0,0,0,6.27E-07,6.16E-08,1.84E-06,0,0,0,1.02E-05,-1.02E-05,4.52E-06,-0.009125387,1,mean_ndwi
Fort Lauderdale_Stranahan Park,5.48E-05,5.31E-06,4.79E-06,5.34E-08,0.000105818,0,0.000113973,5.86E-05,0,1.39E-06,3.09E-06,0,3.15E-07,7.29E-05,1.58E-07,5.33E-08,0.000138407,0,0.001792115,-0.001792115,8.06E-05,-8.06E-05,0.001101943,-0.031455621,1,Biodiversity
Fort Lauderdale_Sunset School Park,0.00141775,0.001831393,0.00172965,8.85E-08,1.03E-07,0,0.000167006,0.000669012,1.69E-06,2.78E-06,2.20E-05,4.97E-05,0.000102209,2.97E-05,0.000398058,2.96E-06,0.000291896,0,0.023611111,-0.023611111,0.005035185,-0.005035185,0.000430012,-0.455607951,1,tree
Fort Lauderdale_SW 5th Ct and SW 12th Ave Park,0.002496205,0.00431734,0.000281167,1.90E-05,0.000692389,0,0.004352901,0.003062209,0.000604539,0.000157522,0.000682885,7.51E-05,2.11E-06,0.005528014,0,5.04E-05,0.001541851,0,0.009971838,-0.009971838,0.002594614,-0.002594614,0.001343743,-0.259188202,1,Nature_Preserve
Fort Lauderdale_Townsend Park,0.001942794,0.006462011,0.000174826,2.80E-05,0.000197256,0,0.0048387,0.002906276,0.000140395,8.76E-06,0.000686619,0.000272839,7.58E-06,0.007652554,0,2.21E-05,0.001493433,0,0.002088134,-0.002088134,0.000941292,-0.000941292,0.001214684,-0.138250432,1,Nature_Preserve
Fort Lauderdale_Twin Lakes North Park,1.44E-05,4.82E-05,3.83E-05,0,2.56E-05,0,9.42E-06,0.00022678,3.33E-06,2.29E-05,2.74E-06,0,0,0.000396905,0,0,0.000198256,0,0.00625,-0.00625,0.000998611,-0.000998611,0.000958614,-0.023283271,1,Nature_Preserve
Fort Lauderdale_Victoria Park,5.07E-06,1.00E-05,1.71E-06,4.18E-07,4.22E-08,0,2.18E-05,9.22E-06,1.41E-06,4.72E-07,9.12E-07,7.50E-07,8.15E-07,0,1.93E-06,4.85E-07,2.31E-05,0,0,0,0,0,3.10E-05,-0.023026073,1,Biodiversity
Fort Lauderdale_Vista Park,0.000112022,7.63E-05,0.000143527,3.96E-05,9.97E-05,0,0.000142561,3.63E-05,5.01E-06,2.00E-05,3.04E-05,2.70E-05,8.98E-06,0,9.90E-07,3.50E-06,0.000143622,0,0.007748824,-0.007748824,0.001975884,-0.001975884,0.000209301,-0.048515759,1,Biodiversity
Fort Lauderdale_Warfield Park,2.84E-06,2.47E-06,3.14E-06,0,6.52E-09,0,1.19E-06,1.58E-06,0,1.62E-07,5.85E-10,1.74E-08,8.02E-08,0,4.14E-06,8.42E-07,1.05E-07,0,0,0,1.41E-05,-1.41E-05,4.50E-06,0.095095476,1,Dog_Park
Fort Lauderdale_Willingham Park,0.00011251,0.000107621,0.000125922,1.51E-05,9.88E-05,0,0.000103244,4.11E-05,4.61E-06,7.22E-06,2.66E-05,1.60E-05,2.29E-05,0,1.30E-06,3.19E-05,0.000147747,0,0.003509866,-0.003509866,0.001012011,-0.001012011,0.000211982,-0.061943859,1,Biodiversity
Hallandale Beach_B.F. James Park and Pool,0,9.11E-07,3.81E-08,0,0,0,2.83E-07,4.67E-07,0,1.67E-07,0,7.45E-07,0,0,0,2.22E-08,4.33E-07,0,0,0,0,0,6.72E-06,-0.007372362,1,tree
Hallandale Beach_Curci House-Historical Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_Foster Park & Plaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_Ingalls Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_Joseph Scavo Park,1.36E-05,1.67E-05,2.17E-05,9.26E-07,4.40E-07,9.53E-07,1.12E-05,4.25E-05,0,1.05E-06,1.40E-06,2.08E-06,2.01E-06,0,1.17E-06,1.14E-06,7.18E-06,0,0.002487541,-0.002487541,0.000428758,-0.000428758,1.04E-05,-0.335191959,1,mean_ndwi
Hallandale Beach_OB Johnson Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hallandale Beach_South City Beach Park,9.28E-06,1.09E-05,2.32E-05,1.50E-07,1.84E-06,0,1.34E-05,4.87E-05,4.17E-07,1.67E-08,2.37E-06,1.75E-06,1.64E-06,0,3.17E-07,7.14E-07,7.97E-06,0,0,0,4.03E-05,-4.03E-05,1.17E-05,-0.493372765,1,mean_ndwi
Hallandale Beach_Sunset Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Bicentennial Park,7.21E-06,3.62E-06,0,8.99E-06,3.72E-05,0,2.66E-05,1.91E-05,0,5.68E-06,1.07E-05,0,7.33E-06,2.27E-05,0,0,2.03E-05,0,0,0,0,0,4.71E-05,0.028697422,1,herbaceous_wetland
Hollywood_Charles F. Vollman Park,2.07E-06,1.42E-06,2.00E-06,2.09E-06,1.54E-06,0,5.48E-07,6.02E-08,2.91E-08,2.29E-09,2.23E-07,1.84E-08,0,0,0,5.58E-07,2.01E-06,0,0,0,0,0,5.98E-07,0.508126253,1,water
Hollywood_Charnow Park-Historical Paddleball Courts,6.10E-05,1.55E-05,1.14E-05,3.55E-05,1.08E-05,4.36E-05,3.29E-05,5.82E-05,0,1.88E-06,4.95E-06,2.63E-06,1.40E-06,2.60E-05,0,1.31E-06,4.20E-05,0,0.005490992,-0.005490992,0.00072662,-0.00072662,4.94E-05,-0.118404681,1,area
Hollywood_Fletcher Street Park,2.23E-06,2.75E-06,1.02E-06,2.81E-06,2.73E-06,0,1.67E-08,1.76E-07,0,3.00E-07,3.19E-06,0,0,1.72E-06,0,0,4.02E-08,0,0,0,0,0,2.93E-06,-0.00147897,1,Body_of_water
Hollywood_Harry Berry Park,2.09E-05,1.34E-05,1.93E-05,2.98E-06,3.23E-06,3.43E-06,2.09E-05,5.39E-05,0,1.61E-06,7.41E-06,2.61E-06,2.53E-06,0,1.01E-06,2.17E-06,8.52E-06,0.01,0.000321774,0.009678226,0.007551282,0.002448718,1.11E-05,-0.353861854,1,mean_ndwi
Hollywood_Holland Park,4.21E-05,9.27E-06,9.91E-06,1.91E-05,6.23E-06,2.58E-05,2.31E-05,5.88E-05,0,3.34E-06,3.08E-06,4.39E-06,6.73E-07,1.08E-05,1.61E-07,3.38E-06,2.92E-05,0.004901961,0.004576747,0.000325214,0.004985364,-8.34E-05,4.80E-05,-0.086488959,1,mean_ndwi
Hollywood_Hollywood West Skate Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Jefferson Park,1.23E-05,1.15E-05,5.04E-06,2.77E-06,1.03E-06,2.62E-06,3.94E-06,1.87E-05,0,1.15E-06,4.03E-07,7.55E-07,1.34E-07,0,3.73E-07,8.46E-08,1.16E-05,0,0.000989782,-0.000989782,9.95E-05,-9.95E-05,9.70E-06,-0.183677266,1,mean_ndwi
Hollywood_Joe DiMaggio Park,1.34E-05,1.39E-05,2.15E-05,1.59E-06,1.58E-06,1.37E-06,1.29E-05,5.20E-05,0,8.02E-07,2.36E-06,3.70E-06,4.49E-07,0,3.14E-06,2.01E-06,1.03E-05,0,0.001508296,-0.001508296,0.000135247,-0.000135247,1.14E-05,-0.386493119,1,mean_ndwi
Hollywood_John Williams Park-Sheridan Oak Forest,0.000326704,5.11E-05,5.93E-05,0.000151012,0.000374158,0,0.000139254,2.23E-05,0,2.45E-05,2.60E-05,0,0,2.18E-05,3.10E-06,0,0.000103572,0,0,0,0.000882268,-0.000882268,0.000190433,0.270980391,1,herbaceous_wetland
Hollywood_Keating Park,1.46E-05,9.90E-06,2.66E-05,9.13E-07,2.67E-06,8.83E-07,2.06E-05,4.59E-05,0,1.02E-06,6.55E-06,3.38E-06,8.10E-07,0,1.95E-06,1.77E-06,1.15E-05,0,0.003866667,-0.003866667,0.000780098,-0.000780098,1.09E-05,-0.326853807,1,mean_ndwi
Hollywood_Lincoln Park,9.95E-07,1.32E-06,1.97E-06,2.46E-06,1.59E-06,1.39E-06,8.65E-08,1.62E-07,0,0,3.87E-07,0,0,0,1.67E-09,2.68E-08,1.99E-06,0,0,0,6.18E-06,-6.18E-06,1.85E-06,0.268377381,1,water
Hollywood_Montella Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Oak Lake Park,0.00045937,0.000243097,0.000169921,0.00022898,0.000728703,0,0.000304334,6.27E-05,0,8.03E-05,2.48E-05,2.95E-06,5.95E-06,7.08E-06,2.59E-05,7.65E-05,0.00017689,0,0.027027027,-0.027027027,0.000609553,-0.000609553,0.000276247,-0.066299548,1,herbaceous_wetland
Hollywood_Oakridge Park & Dog Park,0.000738199,0.000646483,0.000296917,0.000292645,0.000989074,0,0.000152694,0.000220891,4.87E-05,1.17E-05,2.02E-05,0,3.37E-05,2.23E-05,9.02E-05,9.03E-05,0.0003082,0.03125,0.016073969,0.015176031,0.030781691,0.000468309,0.000222694,0.140414352,1,herbaceous_wetland
Hollywood_Poinciana Park & Poinciana Dog Park,0,1.79E-07,3.81E-08,0,0,0,0,4.67E-07,0,0,0,4.67E-07,0,0,0,0,3.73E-06,0,0,0,0,0,8.27E-06,-0.059877272,1,Biodiversity
Hollywood_Rotary Park,1.53E-06,1.43E-06,1.77E-06,2.11E-06,2.44E-06,0,7.43E-07,7.25E-08,0,1.27E-09,1.11E-07,0,0,0,0,5.60E-07,1.73E-06,0,0,0,0,0,5.88E-07,0.516496105,1,herbaceous_wetland
Hollywood_Zinkil Park,2.05E-07,2.05E-07,3.80E-07,4.09E-07,5.97E-07,0,4.59E-08,0,0,2.05E-07,0,0,0,2.05E-07,0,0,0,0,0,0,0,0,2.93E-06,-0.002912053,1,herbaceous_wetland
Lauderdale by the Sea_El Prado Park,0.000766944,0.000298587,0.000839606,4.22E-05,0.00057169,0,0.00092272,7.41E-05,9.84E-06,4.40E-05,2.35E-06,7.48E-06,7.04E-06,0,0,9.18E-05,0.000641277,0,0.002040816,-0.002040816,0.000383503,-0.000383503,0.000216718,0.326408634,1,mean_ndvi
Lauderdale by the Sea_Friedt Park,0.000652516,0.000396296,0.000759898,0.000105866,0.00046094,0,0.000778126,0.000216321,1.38E-05,2.65E-05,1.89E-05,2.00E-05,2.25E-05,0,0,9.14E-05,0.001024332,0,0.000510204,-0.000510204,4.08E-05,-4.08E-05,0.000271437,0.156335603,1,Biodiversity
Lauderdale Lakes_Vincent Torres Memorial Park,0.000729424,0.001431952,2.06E-05,0,0.000720165,0,0.000121399,6.58E-05,0,6.19E-05,0,2.47E-05,0.000573045,0.000825103,0,9.26E-06,0.001901235,0,0,0,0,0,0.000978159,-0.188463646,1,Biodiversity
"Lauderdale Lakes_Willie L. Webb, Sr. Park",0.000587449,0.000594503,0.000720165,0,0.000280864,0,0.00064249,0.000211934,0,1.18E-05,4.70E-06,0.000152851,2.26E-05,0.001111111,0,5.76E-05,0.0018107,0,0,0,0.000481481,-0.000481481,0.000988343,-0.200836742,10,Biodiversity
Lauderhill_Herbert Sadkin Community Center,9.26E-07,5.36E-06,4.26E-07,0,5.53E-07,0,2.87E-07,1.19E-06,0,0,0,8.72E-07,1.36E-06,0,0,3.40E-07,1.79E-06,0,0.000869187,-0.000869187,8.47E-05,-8.47E-05,8.68E-06,-0.019659867,1,tree
