UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Pembroke Pines_Chapel Trail Park,2.26E-05,5.64E-05,2.67E-06,2.71E-05,5.16E-05,0,3.95E-05,3.45E-06,0,3.17E-06,5.05E-05,3.02E-06,1.36E-06,2.93E-05,0,0,2.71E-05,0,0,0,0,0,1.22E-05,-0.140858363,1,tree
Pembroke Pines_Cinnamon Place,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-06,0,1,area
Pembroke Pines_Craig Rupp K-9 Dog Park,2.21E-05,2.37E-05,2.26E-06,8.13E-07,1.84E-06,0,2.34E-05,3.97E-06,8.60E-07,1.84E-06,0,5.10E-08,2.58E-06,0,1.87E-05,0,7.12E-06,0.007575758,0,0.007575758,0.006769571,0.000806187,5.75E-06,-0.502087911,1,tree
Pembroke Pines_Flamingo Park,0.000185877,7.23E-05,0.00012682,0.000229334,0.000115574,0,0.000115211,0.000521423,0,0,0.000163101,3.43E-05,0,0,0,3.26E-05,0.000316665,0,0.015384615,-0.015384615,0.000785256,-0.000785256,0.000178545,-0.810450044,1,mean_ndwi
Pembroke Pines_Fletcher Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-06,0,1,area
Pembroke Pines_Jack McCluskey Rainbow Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91E-06,-2.22E-16,1,area
Pembroke Pines_Memorial Park,1.42E-05,1.69E-05,1.15E-06,2.94E-09,5.26E-08,0,6.50E-06,8.43E-07,5.64E-07,2.23E-06,0,0,1.17E-06,0,1.69E-05,2.39E-07,4.21E-06,0,0.00094697,-0.00094697,0.000172348,-0.000172348,4.35E-06,-0.137891802,1,Dog_Park
Pembroke Pines_Pasadena Park,9.35E-06,1.04E-05,1.86E-06,0,0,0,1.07E-05,0,0,7.79E-06,1.53E-07,6.46E-07,4.27E-06,0,1.20E-05,1.91E-08,1.59E-05,0,0,0,3.60E-05,-3.60E-05,6.12E-06,-0.598786504,2,Biodiversity
Pembroke Pines_Paul J. Maxwell Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Pembroke Pines_Pembroke Lakes Golf and Tennis Center,1.76E-05,2.49E-05,1.37E-07,9.47E-08,2.20E-06,0,1.29E-05,3.93E-06,4.78E-07,1.46E-06,0,0,1.69E-06,0,2.25E-05,0,3.64E-06,0,0.001082251,-0.001082251,0.000145202,-0.000145202,4.71E-06,-0.231305668,1,tree
Pembroke Pines_Pines Recreation Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pembroke Pines_Rose G. Price Park,5.23E-05,3.67E-05,1.97E-10,4.87E-05,4.13E-05,0,3.51E-05,3.73E-06,4.27E-07,2.51E-06,2.87E-05,0,5.66E-06,5.19E-05,0,0,2.24E-05,0,2.59E-05,-2.59E-05,9.60E-05,-9.60E-05,1.22E-05,-0.149016829,1,area
Pembroke Pines_Silver Lakes Park South,6.52E-06,1.14E-05,0,5.77E-06,1.29E-05,0,3.74E-06,2.54E-07,0,7.48E-07,6.30E-06,3.10E-06,4.38E-06,9.83E-06,0,0,9.40E-06,0,0,0,0,0,1.10E-05,-0.031460776,1,herbaceous_wetland
Pembroke Pines_Spring Valley Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pembroke Pines_Steven L. Josias Dog and Equestrian Park,3.70E-05,2.82E-05,1.67E-06,4.68E-05,3.55E-05,0,1.52E-05,5.66E-07,2.01E-08,1.12E-06,9.63E-06,5.28E-07,1.42E-07,2.05E-05,2.17E-06,0,1.98E-05,0,0,0,2.08E-07,-2.08E-07,1.15E-05,-0.080020849,1,water
Pembroke Pines_Tanglewood Park,2.22E-05,2.44E-05,4.53E-06,2.15E-07,0,0,1.47E-05,6.77E-07,2.04E-07,2.46E-06,0,5.48E-08,5.01E-06,0,2.40E-05,1.74E-07,6.62E-06,0,0,0,1.52E-05,-1.52E-05,4.93E-06,-0.288983307,1,tree
Pembroke Pines_Towngate Park,2.47E-06,0,8.88E-06,8.88E-06,1.26E-05,0,1.60E-05,2.76E-05,0,0,6.90E-06,0,0,0,0,0,1.48E-06,0,0,0,0,0,9.92E-05,-0.00580733,1,mean_ndwi
Pembroke Pines_Walnut Creek Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91E-06,-2.22E-16,1,area
Pembroke Pines_West Pines Soccer Park and Preserve,3.17E-05,4.73E-05,4.31E-07,2.42E-05,2.08E-05,0,2.56E-05,4.49E-06,0,1.39E-06,4.68E-05,2.92E-06,8.55E-06,2.98E-05,0,0,2.65E-05,0,0,0,0,0,1.10E-05,-0.033084873,1,tree
Pembroke Pines_William B. Armstrong Dream Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Country Club Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Deicke Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Fig Tree Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Hoffman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Jacaranda Lakes Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Jack Carter Harmony Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Jim Ward Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Marcano Estates Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Mirror Lake Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_PAL Park-Roy Salmon Stadium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Park East Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Pine Island Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Plantation Central Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Plantation Preserve Park & Linear Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Plantation Woods-Kennedy Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Pop Travers Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Rae Carole Armstrong Liberty Tree Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Seminole Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Sunset Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Tara Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Volunteer Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pompano Beach_Annie Adderly Gillis Park,3.33E-05,5.55E-06,5.75E-06,0,0,0,8.13E-06,0,0,1.59E-06,0,3.77E-06,4.53E-07,2.17E-05,0,0,1.63E-05,0,0,0,6.90E-05,-6.90E-05,7.95E-05,-0.002656376,1,area
Pompano Beach_Bill Keith Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,1,area
Pompano Beach_Canine Corner Dog Park,0,5.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,1,tree
Pompano Beach_Exchange Club Park,4.52E-05,6.34E-05,1.68E-06,0,0,0,0,1.59E-06,8.22E-06,0,0,9.91E-06,1.44E-07,3.61E-05,0,0,2.58E-06,0,0,0,0.00012931,-0.00012931,8.09E-05,-0.01993034,1,tree
Pompano Beach_Founders Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,1,area
Pompano Beach_Harbor's Edge Park,5.55E-06,0,5.95E-07,0,0,0,1.09E-06,0,0,0,0,0,0,2.08E-05,0,0,5.15E-06,0,0,0,4.31E-05,-4.31E-05,7.93E-05,-0.000625,1,Nature_Preserve
Pompano Beach_Highlands Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pompano Beach_Hillsboro Inlet Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,1,area
Pompano Beach_Hunters Manor Park,1.43E-07,9.56E-08,0,0,0,0,9.56E-08,4.78E-08,0,4.78E-08,0,0,9.39E-09,1.84E-07,0,0,9.56E-08,0,0,0,0,0,6.86E-07,-0.005158046,1,Nature_Preserve
Pompano Beach_Indian Mound Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pompano Beach_McNab Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pompano Beach_McNair Park & Recreation Center,2.77E-07,3.75E-07,2.22E-08,0,0,0,5.51E-07,2.39E-07,2.28E-09,2.83E-07,0,0,3.14E-07,3.75E-07,0,0,3.62E-07,0,0,0,0,0,7.19E-07,-0.053719027,1,mean_ndvi
Pompano Beach_Mitchell Moore Park-Westside Park,0.000154174,8.18E-05,8.08E-06,0,0,0,0.000102061,3.17E-06,1.54E-06,4.42E-06,0,5.10E-06,1.39E-06,7.49E-05,0,1.44E-07,3.23E-05,0,0.003078818,-0.003078818,0.00037069,-0.00037069,8.54E-05,-0.077821324,1,area
Pompano Beach_North Ocean Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,1,area
Pompano Beach_North Pompano Park,0,1.05E-05,0,0,0,0,0,1.59E-06,0,5.95E-07,0,3.47E-07,2.48E-07,0,0,0,2.58E-06,0,0,0,0,0,7.93E-05,-0.000358833,1,tree
Pompano Beach_Sand and Spurs Equestrian Park,0.000192281,0.000182224,5.90E-06,0,3.68E-06,0,9.12E-05,5.60E-05,2.59E-06,4.46E-07,0,0.00013817,4.95E-06,0.00026952,0,0,0.000162092,0,0,0,0,0,0.000122126,-0.540615387,1,Nature_Preserve
Pompano Beach_Sgt. Chris Reyka Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Southwest Ranches_Rolling Oaks Park,0,5.03E-08,5.03E-08,1.51E-07,1.43E-06,0,0,7.54E-08,0,0,7.77E-07,0,0,0,0,0,0,0,0,0,0,0,1.13E-05,-0.02233966,1,herbaceous_wetland
Southwest Ranches_Sunshine Ranches Equestrian Park,0.000122818,0.000134807,0.000120424,6.09E-05,2.07E-05,0,0.000235517,0.000279199,0,3.33E-07,5.24E-05,0,9.46E-06,1.33E-06,4.19E-07,3.66E-07,7.56E-06,0,0,0,0.000103737,-0.000103737,0.00013487,-0.351706153,1,mean_ndwi
Sunrise_City Park,1.46E-05,2.01E-05,7.22E-05,0,7.05E-06,0,6.13E-05,9.00E-05,7.22E-06,4.02E-05,7.29E-07,0,0,0,0,3.63E-06,5.94E-06,0,0.001388889,-0.001388889,0.000125,-0.000125,0.000171681,-0.030084171,1,mean_ndwi
Sunrise_Cypress Preserve Park,0.000189175,6.87E-05,0.000223855,0,2.82E-05,0,5.81E-05,0.000180559,3.68E-05,2.53E-05,9.96E-07,9.38E-07,2.54E-06,0,0,6.60E-06,4.12E-05,0,0.006883629,-0.006883629,0.000326874,-0.000326874,0.000180452,-0.085861795,1,grassland
Sunrise_Flamingo Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Sunrise_Flamingo Road Linear Park,3.03E-07,1.14E-06,2.90E-06,0,6.46E-07,0,7.83E-07,1.78E-06,0,0,1.02E-07,0,1.74E-07,0,0,0,2.36E-08,0,0.000739645,-0.000739645,2.22E-05,-2.22E-05,2.46E-06,-0.052025242,1,grassland
Sunrise_Lakeside Park,0.000195753,9.47E-05,0.000447155,0,0.000114132,0,0.000191705,0.000369432,6.34E-06,7.63E-05,8.52E-05,8.34E-10,1.91E-05,0,0,1.39E-05,0.000107329,0,0.01,-0.01,0.001775,-0.001775,0.000227812,-0.370848136,1,grassland
Sunrise_Nob Hill Soccer Club Park,1.38E-07,3.16E-06,3.32E-06,0,3.33E-07,0,1.23E-06,6.43E-07,1.80E-09,7.93E-08,2.33E-07,1.46E-07,9.34E-07,0,1.80E-09,1.02E-08,4.95E-07,0,0,0,4.24E-05,-4.24E-05,2.49E-06,-0.066358473,1,grassland
Sunrise_Oak Hammock-Passive Park,0.000219588,4.49E-05,0.000133112,0,5.78E-05,0,2.16E-05,9.73E-05,1.67E-05,5.71E-05,1.31E-05,1.84E-07,8.99E-06,0,0,4.91E-06,1.30E-05,0.00591716,0,0.00591716,0.007261982,-0.001344822,0.000182419,-0.097697426,1,area
Sunrise_Oscar Wind Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Sunrise_Sawgrass Sanctuary Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Sunrise_Shotgun Road Linear Park,5.03E-08,0,1.01E-07,1.16E-07,5.03E-08,0,0,0,0,0,4.11E-09,0,0,0,0,0,0,0,0,0,0,0,7.20E-07,-0.001442077,1,water
Sunrise_Sunrise Athletic Complex,1.28E-06,4.51E-06,4.62E-06,0,2.37E-06,0,4.66E-06,5.26E-06,1.70E-08,3.21E-08,1.17E-06,5.34E-08,2.30E-07,0,3.82E-08,3.21E-08,1.09E-07,0,0,0,0.000100099,-0.000100099,2.74E-06,-0.173530919,1,mean_ndwi
Sunrise_Sunrise Sportsplex,0.000294262,3.66E-05,0.000120276,0,3.94E-05,0,2.35E-05,0.000109176,4.38E-05,0.000318071,3.14E-06,5.17E-06,1.01E-06,0,0,1.09E-05,2.26E-05,0,0.007437541,-0.007437541,0.001185256,-0.001185256,0.00019221,-0.108355632,1,Kids_Playground
Sunrise_Sunrise Tennis Club,1.68E-05,1.66E-05,1.22E-05,0,1.07E-05,0,4.11E-06,1.66E-05,0,4.33E-07,1.22E-06,1.28E-07,4.29E-06,0,0,1.15E-07,3.56E-06,0,0,0,1.78E-05,-1.78E-05,0.000156503,0.058250616,1,area
Sunrise_Welleby Park,1.77E-06,7.66E-06,7.19E-06,0,6.69E-06,0,3.80E-06,7.01E-06,0,0,1.08E-06,5.84E-09,3.71E-07,0,6.15E-08,1.03E-07,6.99E-07,0,0,0,9.47E-05,-9.47E-05,2.65E-06,-0.135410002,1,tree
Tamarac_Caporella Aquatic Center,7.70E-06,1.88E-05,3.38E-06,0,2.48E-06,0,1.70E-05,1.43E-05,1.22E-06,2.12E-05,7.09E-07,5.38E-08,1.14E-07,9.47E-06,0,2.79E-07,3.09E-06,0,0,0,0,0,1.49E-05,0.114715444,1,Kids_Playground
Tamarac_Caporella Park,1.29E-05,1.07E-05,1.08E-06,7.89E-06,1.07E-05,0,1.26E-05,1.07E-05,7.88E-09,0,3.65E-07,1.33E-08,7.64E-07,0,0,0,1.09E-05,0,0,0,1.81E-05,-1.81E-05,5.80E-06,-0.338503199,1,area
Tamarac_Mainlands Park,4.06E-05,6.67E-06,4.47E-05,0,0,0,0.000202083,0.000155655,4.92E-05,2.27E-05,3.81E-06,1.98E-06,3.87E-06,0,0,0,8.33E-06,0,0,0,0.000245833,-0.000245833,0.000183727,-0.102359531,1,mean_ndvi
Tamarac_Sunset Point Park,1.43E-06,1.78E-05,1.66E-06,0,5.46E-07,0,2.72E-05,1.49E-05,4.44E-06,4.63E-06,1.59E-07,0,1.85E-08,9.58E-06,0,8.03E-08,4.68E-07,0,0.001183432,-0.001183432,6.96E-05,-6.96E-05,1.53E-05,0.089633982,1,mean_ndvi
Tamarac_Swim Central Annex Park,8.83E-06,2.10E-05,5.69E-06,0,3.53E-06,0,2.21E-05,1.72E-05,2.92E-09,1.07E-05,1.75E-08,1.69E-07,3.86E-08,9.96E-06,0,3.49E-08,9.48E-06,0,0,0,5.92E-06,-5.92E-06,1.55E-05,0.074725385,1,mean_ndvi
Tamarac_Tamarac Recreation Center,1.79E-05,8.66E-05,1.84E-05,1.53E-06,1.05E-05,0,8.12E-05,4.62E-05,4.71E-05,3.09E-05,4.00E-06,8.34E-06,7.34E-06,6.88E-05,0,0,1.24E-05,0,0,0,0,0,2.47E-05,-0.615863431,1,tree
Tamarac_Tamarac Sports Complex,2.14E-06,1.62E-05,2.31E-06,0,3.11E-06,0,3.29E-05,2.11E-05,3.60E-05,5.91E-06,4.37E-07,0,2.98E-07,3.26E-05,0,5.10E-08,1.00E-05,0,0,0,0,0,1.88E-05,-0.22601487,1,Pavilion_Picnic_Area
Tamarac_Tamarac Veterans Park-Dog Park,1.12E-05,6.41E-05,5.79E-06,0,3.85E-06,0,6.80E-05,8.02E-06,3.68E-05,6.05E-06,3.44E-07,1.60E-06,1.39E-06,5.82E-05,0,0,4.03E-06,0,0,0,0.000138889,-0.000138889,3.02E-05,-0.973594759,1,mean_ndvi
Tamarac_Tephford Park,0,7.50E-06,1.72E-06,0,0,0,2.95E-06,3.06E-07,2.14E-06,0,0,0,0,7.50E-06,0,0,2.28E-06,0,0,0,0,0,1.54E-05,-0.008114092,1,tree
Tamarac_Waters Edge Park,0.000475758,8.93E-05,0.000148575,0,1.26E-05,0,4.72E-05,0.000139879,0.000109176,0.000319441,1.06E-05,4.38E-06,4.66E-06,1.96E-05,0,3.47E-05,4.79E-05,0,0,0,0.0002875,-0.0002875,0.000203861,-0.175541391,1,area
West Park_Mary Saunders Park,3.48E-06,8.19E-07,2.54E-06,3.33E-06,2.60E-06,0,0,3.44E-07,0,2.92E-07,1.99E-06,0,0,2.11E-06,0,0,4.68E-07,0,0,0,0,0,2.95E-06,-0.008394003,1,area
West Park_McTyre Park,4.74E-06,5.18E-06,5.26E-06,6.23E-06,7.89E-06,0,1.67E-08,2.04E-06,8.51E-08,1.11E-06,9.45E-06,1.28E-08,0,7.38E-06,0,0,4.31E-07,0,0.000110375,-0.000110375,1.32E-05,-1.32E-05,2.98E-06,-0.019551295,1,Body_of_water
West Park_Water Tower Park,7.89E-07,1.61E-06,8.19E-07,1.02E-06,1.84E-06,0,0,6.14E-07,0,1.43E-06,1.55E-06,0,0,1.81E-06,0,0,2.05E-07,0,0,0,0,0,3.00E-06,-0.027480368,2,herbaceous_wetland
Weston_Bonaventure Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Weston_Eagle Point Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Weston_Emerald Estates Park,2.75E-06,4.57E-06,2.25E-06,2.78E-06,1.80E-06,0,7.18E-07,4.58E-07,0,0,2.99E-07,0,5.38E-07,3.22E-07,2.85E-07,3.29E-07,1.84E-06,0,0.001313629,-0.001313629,8.98E-05,-8.98E-05,5.01E-06,0.102048962,1,tree
Weston_Gator Run Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Weston_Heron Park,1.01E-07,1.01E-07,3.02E-07,5.03E-08,2.01E-07,0,0,6.11E-08,0,0,0,0,0,0,0,5.03E-08,0,0,0,0,0,0,7.25E-07,-0.008022674,1,grassland
Weston_Indian Trace Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Weston_Library Park,0,2.01E-10,0,2.01E-10,5.74E-11,0,0,0,0,0,0,0,0,0,2.01E-10,0,4.02E-10,0,0,0,0,0,7.21E-07,-0.007676656,1,Biodiversity
Weston_Peace Mound Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19E-07,0,1,area
Weston_Regional Park,0,6.46E-10,0,2.47E-09,3.44E-10,0,4.02E-10,2.88E-09,0,5.17E-10,5.24E-10,0,1.28E-09,0,7.38E-11,0,1.99E-09,0,1.48E-05,-1.48E-05,4.18E-06,-4.18E-06,3.04E-09,-0.060051254,1,mean_ndwi
Weston_Tequestra Trace Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Weston_Vista Park,1.50E-06,2.99E-06,9.59E-11,7.46E-07,1.50E-06,0,2.89E-06,1.96E-09,0,0,1.15E-09,1.26E-11,0,2.24E-06,3.50E-10,0,3.62E-07,0,0,0,9.86E-07,-9.86E-07,1.06E-05,0.004384416,1,tree
Weston_Windmill Ranch Park,0,5.03E-08,5.03E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19E-07,0,1,tree
Wilton Manors_Colohatchee Park,5.22E-05,0.000201302,5.28E-05,0,3.05E-05,0,1.36E-05,5.92E-05,1.37E-07,0,0.000206377,5.14E-07,2.79E-06,0,1.23E-05,1.92E-05,9.98E-05,0,0.015189874,-0.015189874,0.002949367,-0.002949367,6.85E-05,-0.604277918,1,Body_of_water
Wilton Manors_Donn Eisele Park,1.66E-05,2.57E-05,7.80E-06,4.29E-06,2.74E-05,0,6.60E-05,8.88E-05,0,4.30E-06,4.70E-06,1.48E-06,3.65E-07,0,0,3.02E-07,3.70E-05,0,0.001265823,-0.001265823,0.000139853,-0.000139853,4.59E-05,-0.018208314,1,mean_ndwi
Wilton Manors_Hagen Park,9.69E-05,0.000265327,4.49E-05,0,3.93E-06,0,2.28E-05,0.000148026,0,0,0.000188008,4.06E-06,9.76E-06,0,1.30E-05,1.48E-05,8.30E-05,0,0.00140647,-0.00140647,0.000630802,-0.000630802,9.26E-05,-1.166303088,1,tree
Wilton Manors_Island City Park Preserve,3.68E-05,0.000194189,5.86E-06,0,6.87E-06,0,2.30E-05,4.19E-05,0,4.78E-06,0.000103669,1.15E-06,2.82E-06,0,3.43E-07,5.88E-06,7.81E-05,0,0,0,0,0,7.74E-05,-0.71621365,1,tree
Wilton Manors_M.E. DePalma Park,9.88E-05,0.000291719,4.68E-05,0,9.05E-06,0,3.43E-05,0.000132423,0,1.94E-06,0.000249033,3.15E-06,3.22E-06,0,9.72E-06,2.02E-05,8.08E-05,0,0.000759494,-0.000759494,0.000367089,-0.000367089,7.27E-05,-0.701017146,1,tree
Wilton Manors_Mickel Park,3.02E-05,1.35E-05,1.44E-05,5.62E-06,1.06E-05,0,0.000143763,0.000132232,0,1.69E-05,9.05E-06,1.75E-05,6.46E-06,0,0,6.83E-06,3.87E-05,0,0.002016129,-0.002016129,9.21E-05,-9.21E-05,5.25E-05,-0.164363114,1,mean_ndvi
Wilton Manors_Richardson Historic Park and Nature Preserve,0.000118632,0.000266387,6.30E-05,2.75E-06,7.66E-06,0,3.67E-05,0.000176558,0,9.64E-06,0.000178169,1.10E-05,5.67E-06,0,6.04E-07,1.14E-05,9.10E-05,0.025316456,0,0.025316456,0.018666667,0.006649789,8.38E-05,-0.961305295,1,tree
